transcript,summary
"#Person1#: Excuse me. Main STM se hoon. Hum apne sheher mein traffic par ek survey kar rahe hain. Kya aapko kuch sawal poochhne mein koi dikkat hai? #Person2#: Nahi, bilkul nahi. Aage badhiye. #Person1#: Achha, shukriya. Aap kya karte hain, sir? #Person2#: Main ek teacher hoon. Main bachchon ko French padhata hoon. #Person1#: Zabardast. Kya aap school se door rehte hain? Mera matlab hai, aap kaise kaam par jaate hain? #Person2#: Well, zyada tar car se. Lekin kabhi-kabhi, main bike chalana pasand karta hoon. Aap jaante hain, main school se kaafi door rehta hoon, lagbhag 20 miles. Aur mujhe school tak pahunchne mein lagbhag ek ghanta lagta hai. Lekin car se jaana mujhe ek chhoti si quarter ghante se bhi kam lagta hai, jab tak traffic bahut bura na ho. #Person1#: Samajh gaya. Kya yeh aksar hota hai? Mera matlab hai, bura traffic. #Person2#: Haan, bilkul! Main aksar raste mein atak jaata hoon, aur yeh samasya din-ba-din badh rahi hai. #Person1#: Yeh mere saare sawal hain. Bahut dhanyavaad. #Person2#: Aapka swagat hai.",#Person2# ek teacher hai aur aam taur par car se kaam jaata hai lekin #Person2# bike chalana pasand karta hai. #Person2# #Person1# ko batata hai ki #Person2# aksar raste mein atak jaata hai.
"#Person1#: Hello, Roger? Yeh Ann hai.
#Person2#: Hi, Ann. Tum kaise ho? Aur tumhara naya apartment kaisa chal raha hai?
#Person1#: Achha, isi liye main call kar rahi hoon. Dekho, maine naye ghar ki talash karne ka socha hai.
#Person2#: Oh, ab tumhare ghar mein kya problem hai? Mujhe laga tumhe apartment pasand hai.
#Person1#: Mujhe pasand hai, lekin yeh campus se thoda door hai. Kya tum madad kar sakte ho?
#Person2#: Theek hai. Toh, tum kis tarah ka ghar dhoond rahi ho?
#Person1#: Mujhe ek ya do roommates ke saath apartment share karna hai jo school ke walking distance mein ho.
#Person2#: Okay, tum rent par kitna kharch karna chahogi?
#Person1#: Oh, kuch $200 mahine se kam.
#Person2#: Hmm. Aur kuch chahiye?
#Person1#: Haan, mujhe parking space bhi chahiye.
#Person2#: Well, mujhe pata hai wahan ek apartment hai. Main aaj class ke raste mein wahan rukunga.
#Person1#: Hey, bahut shukriya.
#Person2#: Koi baat nahi.","Ann ka ghar campus se door hai, isliye woh naye ghar ki talash kar rahi hai jo $200 mahine ke andar ho. Roger ko ek apartment pata hai aur woh wahan jaayega."
"#Person1#: Hi, Mark, kaise ho? #Person2#: Actually, main bahut pareshan hoon, Linda. Yeh Jane hai. #Person1#: Jane? Jane kaun hai? #Person2#: Oh, koi nahi. Bas meri class ki sabse stunning attractive ladki hai. #Person1#: Oh, bas itna hi? Toh problem kya hai? #Person2#: Well, baat yeh hai ki mujhe nahi pata kaise usse notice karwaun. Ya .... #Person1#: Ek minute ruko. Mere paas ek brilliant idea hai. Kyun nahi tum usse baat karne ki koshish karte? #Person2#: Lekin mujhe nahi pata kya kahun. Main .... #Person1#: Dekho. Woh tumhari chemistry class mein hai, hai na? Tum chemistry mein achhe ho. Tum uski chemistry homework mein madad karne ka offer de sakte ho. Kaisa rahega? #Person2#: Kafi achha hai. Bas ek problem hai. #Person1#: Kya? #Person2#: Woh chemistry mein mujhse better hai. #Person1#: Theek hai, toh. Waise, Friday raat ko John's par party hai. Tum usse invite kar sakte ho. #Person2#: Bas ek aur choti si problem. John uska boyfriend hai.",Mark nahi jaanta kaise Jane ko notice karwaaye. Linda usse chemistry mein madad karne aur party mein invite karne ka suggest karti hai lekin Mark kehta hai ki woh chemistry mein usse better hai aur party ka owner Jane ka boyfriend hai.
"#Person1#: Jim, thank goodness tum aa gaye. Class report aadha ghanta pehle shuru ho gaya. Aur main toh bas pareshan hone lagi thi. #Person2#: Mujhe maaf karo, Ellen. Aaj subah toh bilkul mess ho gaya. Mujhe nahi laga tha ki main yahan tak aa paungi. #Person1#: Tum late kyun ho? Hamara pura report un drawings par depend karta hai jo tum pakde hue ho. #Person2#: Haan, mujhe pata hai. Main baad mein tumhe bataungi. Pehle dekhte hain ki time kaise chal raha hai. Do groups abhi bhi humse aage hain, hai na? Consumer ke rights par report aur stock market ka analysis. Iska matlab hai ki mere paas lagbhag 20 minutes hain thoda warm up karne ke liye. #Person1#: Tum toh thandi lag rahi ho. Kya hua? #Person2#: Main bahar thandi temperatures mein ek ghante se khadi thi bus ka intezaar karte hue. #Person1#: Ek ghante se? Lekin mujhe laga tumhara apartment toh campus se sirf dus minute ki bus ride par hai. #Person2#: Normal conditions mein toh, lekin bus weather ki wajah se delay ho gayi. Aur jab main ek drugstore mein call karne gayi ghar se lift lene ke liye, tab bus chali gayi. Kismat se, ghar par koi nahi tha toh mujhe agle bus ka intezaar karna pada 45 minutes tak. #Person1#: Ye toh Murphy's law hai, hai na? Kya kaha gaya tha? 'Agar kuch galat ho sakta hai, toh woh hoga.' Toh, humare paas abhi bhi 20 minutes hain apne dimaag ko ikattha karne ke liye. #Person2#: Humein baat karna band kar dena chahiye. Log humein dekh rahe hain.",#Person1# aur Jim class report banane ja rahe hain lekin Jim late ho gaya kyunki usne bus miss kar diya aur ek ghante se zyada intezaar kiya. Woh report ke liye apne dimaag ko ikattha karenge.
"#Person1#: Good afternoon, Ladies. Kya main aapki madad kar sakta hoon? #Person2#: Kya humein do joining double room mil sakte hain, sir? #Person1#: Kya aapne reservation kiya hai, ladies? #Person2#: Mujhe dar hai ki nahi. #Person1#: Ek pal, please. Mujhe check karna hai ki kya rooms available hain. Mujhe khed hai, ladies. Hamare paas sirf do double rooms hain, lekin wo alag floors par hain. Kya aapko isse koi dikkat hai? #Person2#: Humein pasand hai ki wo same floor par ho kyunki humein raat ko late check karne mein dikkat hogi. #Person1#: Kya main family suite suggest kar sakta hoon? Aap sabko ek consolation milega. #Person2#: Ye kaisa hai? #Person1#: Ye ek bada room hai jisme king-size double bed aur do single beds hain. Aapko ek roller-wheels bhi milega. #Person2#: Ye toh badiya hai. Iska kya price hai? #Person1#: 2000 Hongkong dollars per night plus ten percent service charge aur five percent government tax. #Person2#: Ye theek hai. #Person1#: Lekin, ladies, room abhi ready nahi hai. Isme lagbhag aadha ghanta lagega. Shayad aap pehle registration form bhar sakte hain. Aur lobby mein thodi der rest kar sakte hain. Hum aapko batayenge jab room ready hoga. #Person2#: Theek hai. Dhanyavaad. #Person1#: Ladies, hotel policy kehta hai ki room charge ka ek nauvan deposit dena hoga. #Person2#: Kya aap traveller's check lete hain? #Person1#: Haan, hum lete hain, Madam. Dhanyavaad, madam. Ye raha hamara welcome brochure jisme hamari facilities ki saari jankari hai. Mera naam John hai. Agar aapko kisi madad ki zarurat ho toh mujhe batayein. Main aapki seva mein hoon.",#Person2# joining double room chahte hain lekin #Person1# kehte hain ki ye available nahi hai aur family suite recommend karte hain. #Person2# maan jaate hain. #Person2# aadha ghanta wait karenge check in karne ke liye aur room charge ka ek nauvan deposit denge.
"#Person1#: Hello, Tom. Main tumhe kuch time se nahi dekha. Tum kaise ho? #Person2#: Oh! Kafi bura nahi. Main ek article likhne mein busy hoon. #Person1#: Really? Kya tumne ise khatam kar liya? #Person2#: Haan. Main ise kal khatam kiya. #Person1#: Congratulations! Kya tum aaj raat kuch kar rahe ho? #Person2#: Nahi, kuch important nahi. Kyun? #Person1#: Well, kya tumhe concert mein jaana hai? Mere paas do tickets hain. #Person2#: Oh. Achha idea hai. Main kuch relaxing karna chahta hoon, aur mujhe music bahut pasand hai. #Person1#: Great. Main tumse tumhare ghar saat baje milta hoon. Kya ye theek hai? #Person2#: Theek hai! Saat baje milte hain. #Person1#: All right. Tab milte hain.",Tom ne ek article khatam kiya hai aur #Person1# usse concert ke liye bulata hai. Tom maan leta hai.
"#Person1#: Tum school se nikal gayi ho, hai na, Emily? 
#Person2#: Haan, maine pichle Friday finish kiya. 
#Person1#: Tum relieved lag rahi ho. 
#Person2#: Well, haan. Main yeh maan ne mein koi sharam nahi feel karti. Mujhe school pasand tha, par mujhe yeh baat achi nahi lagi ki humein har din jaana padta jab humare exams ho gaye the. 
#Person1#: Toh ab tum kya karne wali ho? Kya tumne koi plans banaye hain? 
#Person2#: Haan, main university jaane ka soch rahi hoon. Woh September mein hoga. Par yeh sab mere A level results par depend karta hai. 
#Person1#: Tumhara matlab hai ki university mein admission actually tumhare A level subjects pass karne par depend karta hai? 
#Person2#: Oh, haan.",Emily school chhodne par relieved hai aur university jaane ka plan bana rahi hai lekin yeh uske A level results par depend karta hai.
"#Person1#: Mujhe bank jaana hai. #Person2#: Lekin aaj woh band hain. #Person1#: Band? Kya tum mazak kar rahe ho? Aaj kya hai, koi chhutti hai kya? #Person2#: Kya tumhe yaad nahi hai? Aaj ki tareekh kya hai? #Person1#: Oh, aaj pehla April hai, April fool's day. #Person2#: Tumhe toh bilkul yaad nahi tha, hai na? #Person1#: Haan, mujhe bhool gaya tha, lekin isne mujhe ek cheez yaad dilayi jo mujhe yaad rakhni chahiye. #Person2#: Woh kya hai? #Person1#: Kal meri biwi ka birthday hai. #Person2#: Usse mat bhoolna, warna agar tumne uske liye kuch nahi liya toh tumhe maar dungi.",#Person1# ko bank jaana hai lekin #Person2# kehta hai ki bank band hai. Yeh pata chalta hai ki aaj April Fool's Day hai.
"#Person1#: Hello. Aap Furniture Warehouse mein hain. Kaise madad kar sakta hoon? #Person2#: Hello. Haan, mujhe agle hafte ek sofa ki delivery schedule karni hai. Maine kal online order kiya tha, lekin main is weekend ghar nahi honga usse receive karne ke liye. #Person1#: Koi baat nahi, sir. Aapke liye agle hafte kaunsa din best hoga? #Person2#: Wednesday kaisa rahega? #Person1#: Theek hai, Wednesday. Wednesday ko July pachis hai, hai na? #Person2#: Haan, mujhe lagta hai. #Person1#: Great. Hamari team sofa ko subah 9:00 baje se lekar 3:00 baje ke beech deliver kar sakti hai. #Person2#: Wah! Kya aap thoda specific ho sakte hain? Main poore din ghar nahi rahunga, sirf subah. #Person1#: Oh, samajh gaya. Main ensure karunga ki woh dopahar se pehle pahunch jaye. #Person2#: Theek hai. Dhanyawaad.",#Person1# ne #Person2# ki madad ki ek sofa ki delivery schedule karne mein agle Wednesday ko dopahar se pehle.
"#Person1#: Hi, Linda, yeh John hai. Aaj raat tum kya kar rahi ho? #Person2#: Hi, John. Kuch khaas nahi. Aaj Friday hai aur main bored hoon. Mere paas koi plans nahi hain abhi. Tumhare dimaag mein kya hai? #Person1#: Movies dekhne ka kya? #Person2#: Kya koi acchi movie hai dekhne ke liye? #Person1#: Chalo Internet pe check karte hain. Tumhe comedy dekhni hai ya drama? #Person2#: Kuch sad ya depressing nahi. Mera kaam ka week kaafi tough tha. Main kuch funny dekhna chahti hoon. #Person1#: Main bhi agree karta hoon. Mere liye bhi kaam stressful tha. Abhi koi naye comedies nahi hain. Main sirf dramas aur horror movies dekh raha hoon. #Person2#: Hey, chalo comedy club chalte hain. Mere favorite comedian aaj raat local theater mein perform kar raha hai. Yeh 7:00 PM pe shuru hota hai. Dinner bhi karte hain. #Person1#: Theek hai. Main tumhare ghar 5:00 PM pe milta hoon.","John Linda ko movie ke liye invite karta hai aur Linda kuch funny dekhna chahti hai lekin koi nahi hai. Aakhir mein, unhone comedian club jaane ka decide kiya."
"#Person1#: Main kya kar sakta hoon? 
#Person2#: Jab main internet pe surf kar raha tha tab system crash ho gaya. 
#Person1#: Kya tumne koi illegal website visit ki thi? 
#Person2#: Nahi, par kya isse koi farak padta hai? 
#Person1#: Haan, agar tum aisa karte ho to tumhara computer aasani se virus se infect ho sakta hai. 
#Person2#: Samajh gaya. Main behtar hai ki kabhi nahi try karoon. 
#Person1#: Yeh samajhdari hai. 
#Person2#: Kya tumhe pata hai mere PC mein kya galat hai? 
#Person1#: Ek minute. Oh, haan, yeh virus se infect ho gaya tha, aur tumhare paas koi antivirus software nahi tha. 
#Person2#: Kya antivirus software PC ke liye zaroori hai? 
#Person1#: Bilkul. Tumhe iske baare mein kuch seekhna chahiye. 
#Person2#: Mujhe dar hai haan. Par mere computer mein jo data hai uska kya? 
#Person1#: Chinta mat karo, yeh automatically protect hona chahiye. Aur main apne saath antivirus software le aaya hoon. Kya tum chahte ho ki main ise ab install kar doon? 
#Person2#: Haan, please. Main iski bahut tarif karunga.",#Person2# ka computer system crash ho gaya aur #Person1# ko pata chala ki yeh virus se infect ho gaya hai. #Person1# #Person2# ke liye antivirus software install karega.
"#Person1#: Hey, Sandy, kya naya hai? Aaj raat movie dekhne ka mann hai? 
#Person2#: Mujhe toh aisa lagta hai, par main busy hoon. Aaj raat main soup kitchen mein kaam karne ja rahi hoon. 
#Person1#: Soup kitchen? Kya yeh koi naya restaurant hai? 
#Person2#: Nah, yeh ek jagah hai jahan beggar log khana khane aate hain. 
#Person1#: Tum aise kaam mein kaise shamil hui? 
#Person2#: Well, meri church ke minister ne iske baare mein bataya, aur mujhe yeh interesting laga. Maine socha ek baar try karti hoon, agar mujhe pasand nahi aaya toh main band kar dungi. 
#Person1#: Toh wahan tum kya karti ho? 
#Person2#: Yeh simple hai. Hum sirf thoda khana tayar karte hain, aam taur par sandwiches aur kuch fruits, aur unhe soup kitchen mein dete hain. 
#Person1#: Haan, yeh toh aasaan lagta hai. Ismein kitna time lagta hai? 
#Person2#: Sirf do ghante, mahine mein kuch din. Tum kyun nahi try karte? 
#Person1#: Mujhe nahi pata. Main community ki madad karna toh pasand karti hoon, par mujhe nahi pata kya mere paas time hai... ... 
#Person2#: Aao na, yeh aasaan hai, aur isse tumhe achha feel hoga. Tum aaj raat mere saath kyun nahi aati?",#Person1# Sandy ko movie ke liye invite karta hai par Sandy ko homeless logon ke liye soup kitchen mein khana tayar aur deliver karna hai. Sandy #Person1# ko saath aane ke liye invite karti hai par #Person1# jhijhak rahi hai.
"#Person1#: Mujhe apne job mein dikkat ho rahi hai. #Person2#: Kya problem hai? #Person1#: Mujhe paanch aur logon ke saath ek project par kaam karne ko bola gaya hai, lekin koi bhi saath mein kaam nahi kar raha hai. #Person2#: Toh, aapki group ko teamwork mein dikkat hai? #Person1#: Haan, aur mujhe nahi pata ki mujhe iske saath kya karna chahiye. #Person2#: Aapka project kab tak finish karna hai? #Person1#: Humein agle hafte tak isse khatam karna hai. #Person2#: Kya koi hai jo team ka leader hai? #Person1#: Nahi, sab apna alag alag kaam kar rahe hain. #Person2#: Agar aapki group mein leader nahi hai, toh aapko aage aana chahiye aur leader banna chahiye. #Person1#: Main kaise karun yeh? #Person2#: Aapko sabko ek meeting ke liye bulana chahiye, taaki sab ek jagah par ho. #Person1#: Aur jab main unhe saath mein bula loon, toh mujhe kya karna chahiye? #Person2#: Unhe batayein ki yeh project important hai, aur teamwork bhi isse khatam karne ke liye zaroori hai. #Person1#: Main unse poochunga ki ab tak unhone kya kiya hai. #Person2#: Yeh achha idea hai.",#Person1# ke team members saath mein kaam nahi kar rahe hain aur #Person2# #Person1# ko advise karte hain ki wo leader banein aur sabko ek saath bula kar teamwork ki importance samjhaayein. #Person1# koshish karega.
"#Person1#: Hi, Jeannie, tum school itne subah kyun aayi ho? #Person2#: Main front row seat lena chahti thi aur test se pehle ek baar aur review karna chahti thi, kyunki main pichle term mein ek course mein fail ho gayi thi. Tum itne subah kyun aaye ho, Jack? #Person1#: Main har roz is time apni car se nikalta hoon. Tum apne lessons ko lekar nervous lag rahi ho. Kya tumne apna review khatam kiya? #Person2#: Main sirf pichle hafte se din raat padh rahi hoon. Agar mujhe is class mein A nahi mila, toh mujhe apne desh ka support nahi milega. Tum itne calm kyun lag rahe ho? #Person1#: Yeh class mere liye sirf ek review hai. Main isse 2 saal se padh raha hoon. #Person2#: Yeh toh tumhare liye lucky hai. #Person1#: Jeannie, kya tum guess kar sakti ho ki test kaisa hoga? Kya yeh difficult hoga? #Person2#: Mujhe umeed hai nahi, lekin main abhi bhi iske liye worried hoon. #Person1#: Chalo, cheer up. Achhe luck ki umeed rakho. #Person2#: Mujhe luck wish karne ke liye shukriya. Mujhe iski zarurat hai.",Jeannie school subah isliye aayi kyunki woh test ke liye review karna chahti thi aur usse dar hai ki agar woh fail ho gayi toh usse apne desh ka support nahi milega. #Person1# relaxed feel kar raha hai kyunki usne 2 saal tak yeh sab seekha hai.
"#Person1#: Kya project ke liye koi khaas requirements hain? Aur kya hum is par detail mein baat kar sakte hain? #Person2#: Haan, hamare office mein kuch samples hain aur aap unhe padhne ke liye le ja sakte hain. Waise, dekhiye, pichle kuch saalon mein, humne duniya bhar ke kai factory buildings ka visit kiya hai aur hum ummid karte hain ki hamara building advanced technology aur attractiveness ka perfect match hai. #Person1#: Yeh acha idea hai. Hum apni technology ko aapki khaas zarurat ke hisaab se behtar bana sakte hain. #Person2#: Aur please white color ko dominate hone do. #Person1#: Theek hai! Maine note kar liya. Aur koi aur? #Person2#: Oh! Main almost bhool gaya ki location city ke east mein A county mein transfer ho gayi thi. #Person1#: Main unhe bata doonga. #Person2#: Toh, sabse zaruri baat yeh hai ki hamari company demand karti hai ki quality bilkul waise hi ho jaise sample jo aap office ke third floor se le jaenge. #Person1#: Aap nishchint rahiye ki hum apne vaade par khare utregi. Aur hum delivery ko ensure karne ke liye sab kuch karenge. #Person2#: Bahut dhanyavaad. Aur mujhe vishwas hai ki main aapke saath kaam karke achha samay bitaunga. #Person1#: Mujhe bhi aisa lagta hai. Bye! #Person2#: Bye!",#Person2# #Person1# ko project ki kuch khaas requirements ke baare mein batate hain. #Person2# chahte hain ki unka building white color dominate kare aur advanced technology aur attractiveness ka perfect match ho. #Person2# ko quality chahiye jo unke sample ke bilkul same ho.
